d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
28469,Campo Cuatro,Ranchería,Comala,Colima,,28451,06,28451,,29,003,0213,Rural,
28500,Cuauhtémoc,Pueblo,Cuauhtémoc,Colima,,28501,06,28501,,28,005,0214,Urbano,
28500,El Toreo,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0643,Urbano,
28500,El Rastro,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0644,Rural,
28504,Los Monos,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0551,Urbano,
28504,San Rafael,Fraccionamiento,Cuauhtémoc,Colima,,28501,06,28501,,21,005,0593,Urbano,
28504,La Presa,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0525,Urbano,
28504,Campestre San Jerónimo,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0691,Urbano,
28504,Griselda Alvarez Ponce de León,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0503,Urbano,
28504,Lomas Santa Cruz,Fraccionamiento,Cuauhtémoc,Colima,,28501,06,28501,,21,005,0003,Urbano,
28504,La Cayetana,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0692,Urbano,
28504,La Escondida,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0695,Urbano,
28506,San Jerónimo,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0760,Urbano,
28506,Emiliano Zapata,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0495,Urbano,
28507,Valle Real,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0001,Urbano,
28507,Las Higueras,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0534,Urbano,
28509,Estación Alzada,Paraje,Cuauhtémoc,Colima,,28501,06,28501,,45,005,0216,Rural,
28510,Santa Mariana,Colonia,Cuauhtémoc,Colima,,28511,06,28511,,09,005,0006,Urbano,
28510,Quesería,Colonia,Cuauhtémoc,Colima,,28511,06,28511,,09,005,0217,Urbano,
28513,El Arenal,Colonia,Cuauhtémoc,Colima,,28511,06,28511,,09,005,0005,Urbano,
28513,México,Colonia,Cuauhtémoc,Colima,,28511,06,28511,,09,005,0007,Urbano,
28513,Ermita,Colonia,Cuauhtémoc,Colima,,28511,06,28511,,09,005,0790,Urbano,
28514,La Cruz,Colonia,Cuauhtémoc,Colima,,28511,06,28511,,09,005,0516,Urbano,
28515,Concepción Barbosa,Colonia,Cuauhtémoc,Colima,,28511,06,28511,,09,005,0473,Urbano,
28516,Arsenio Farell Cubillas,Colonia,Cuauhtémoc,Colima,,28511,06,28511,,09,005,0564,Urbano,
28517,Solidaridad,Colonia,Cuauhtémoc,Colima,,28511,06,28511,,09,005,0597,Rural,
28520,Alcaraces,Ranchería,Cuauhtémoc,Colima,,28511,06,28511,,29,005,0219,Rural,
28521,Palmillas,Ranchería,Cuauhtémoc,Colima,,28501,06,28501,,29,005,0220,Rural,
28522,El Barro,Ranchería,Cuauhtémoc,Colima,,28511,06,28511,,29,005,0221,Rural,
28523,Cerro Colorado,Ranchería,Cuauhtémoc,Colima,,28501,06,28501,,29,005,0222,Rural,
28530,Altozano,Condominio,Cuauhtémoc,Colima,,28501,06,28501,,10,005,0004,Rural,
28530,Chiapa,Hacienda,Cuauhtémoc,Colima,,28501,06,28501,,24,005,0224,Rural,
28530,Ocotillo,Ranchería,Cuauhtémoc,Colima,,28501,06,28501,,29,005,0225,Rural,
28530,Chiapa,Ranchería,Cuauhtémoc,Colima,,28501,06,28501,,29,005,0223,Rural,
28531,Montitlán,Ranchería,Cuauhtémoc,Colima,,28511,06,28511,,29,005,0226,Rural,
28532,Naranjal,Ranchería,Cuauhtémoc,Colima,,28501,06,28501,,29,005,0227,Rural,
28550,El Campanario,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0002,Urbano,
28550,Lagunilla,Colonia,Cuauhtémoc,Colima,,28501,06,28501,,09,005,0008,Urbano,
28550,San Joaquín,Ranchería,Cuauhtémoc,Colima,,28501,06,28501,,29,005,0229,Rural,
28550,El Trapiche,Ranchería,Cuauhtémoc,Colima,,28501,06,28501,,29,005,0228,Rural,
28553,El Cóbano,Hacienda,Cuauhtémoc,Colima,,28501,06,28501,,24,005,0230,Rural,
28554,El Parián,Ranchería,Cuauhtémoc,Colima,,28501,06,28501,,29,005,0231,Rural,
28555,La Palma,Ranchería,Cuauhtémoc,Colima,,28501,06,28501,,29,005,0232,Rural,
28557,ISENCO,Equipamiento,Cuauhtémoc,Colima,,28001,06,28001,,17,005,0856,Rural,
28590,Buenavista,Ejido,Cuauhtémoc,Colima,,28501,06,28501,,15,005,0233,Rural,
28597,Bajío de la Leona,Pueblo,Cuauhtémoc,Colima,,28501,06,28501,,28,005,0799,Rural,
28599,Colima (Lic. Miguel de la Madrid Hurtado),Aeropuerto,Cuauhtémoc,Colima,,28501,06,28501,,01,005,0234,Rural,
28600,Puerta de Ánzar,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0237,Rural,
28600,Los Tepames,Pueblo,Colima,Colima,,28001,06,28001,,28,002,0238,Rural,
28600,Estapilla,Ejido,Colima,Colima,,28001,06,28001,,15,002,0235,Rural,
28600,El Amarradero,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0482,Rural,
28600,Tinajas,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0240,Rural,
28600,Piscila,Ejido,Colima,Colima,,28001,06,28001,,15,002,0236,Rural,
28600,Ticuizitán,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0239,Rural,
28602,La Tabaquera,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0242,Rural,
28602,Las Anonas,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0243,Rural,
28610,El Chanal,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0244,Rural,
28610,Francisco I Madero,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0245,Rural,
28613,La Capacha,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0247,Rural,
28615,La Puerta Pesada,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0248,Rural,
28619,Cardona,Ejido,Colima,Colima,,28001,06,28001,,15,002,0249,Rural,
28620,Ejidal,Colonia,Colima,Colima,,28001,06,28001,,09,002,0803,Rural,
28620,J. Jesús Ríos,Colonia,Colima,Colima,,28001,06,28001,,09,002,0804,Rural,
28620,Lo de Villa,Colonia,Colima,Colima,,28001,06,28001,,09,002,0250,Rural,
28626,El Alpuyequito,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0099,Rural,
28627,Loma de Juárez (El Mezquite),Ranchería,Colima,Colima,,28001,06,28001,,29,002,0252,Rural,
28628,Los Mezcales,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0253,Rural,
28629,Las Golondrinas,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0254,Rural,
28629,Loma de Juárez,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0546,Rural,
28630,El Bordo,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0255,Rural,
28633,La Media Luna,Pueblo,Colima,Colima,,28001,06,28001,,28,002,0797,Rural,
28634,El Astillero de Abajo,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0483,Rural,
28634,El Astillero de Arriba,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0484,Rural,
28634,Trapichillos,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0600,Rural,
28635,Ignacio Allende,Pueblo,Colima,Colima,,28001,06,28001,,28,002,0798,Rural,
28638,Corralitos,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0256,Rural,
28640,Los Asmoles,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0257,Rural,
28640,La Salada,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0527,Rural,
28641,El Alpuyeque,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0258,Rural,
28645,Acatitán,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0259,Rural,
28646,Las Guásimas (Las Borregas),Ranchería,Colima,Colima,,28001,06,28001,,29,002,0260,Rural,
28647,Los Ortices,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0261,Rural,
28650,Paso del Zarco,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0262,Rural,
28655,La Higuerita,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0263,Rural,
28668,Las Tunas,Ranchería,Colima,Colima,,28001,06,28001,,29,002,0264,Rural,
28700,6 de Enero,Colonia,Ixtlahuacán,Colima,,28706,06,28706,,09,006,0595,Urbano,
28700,Mojotal,Colonia,Ixtlahuacán,Colima,,28706,06,28706,,09,006,0557,Urbano,
28700,11 Pueblos,Colonia,Ixtlahuacán,Colima,,28706,06,28706,,09,006,0568,Urbano,
28700,Los Gobernadores,Colonia,Ixtlahuacán,Colima,,28706,06,28706,,09,006,0001,Urbano,
28700,Ojo de Agua,Colonia,Ixtlahuacán,Colima,,28706,06,28706,,09,006,0566,Rural,
28700,Carlos de la Madrid Virgen,Colonia,Ixtlahuacán,Colima,,28706,06,28706,,09,006,0002,Urbano,
28700,Ixtlahuácan,Pueblo,Ixtlahuacán,Colima,,28706,06,28706,,28,006,0266,Urbano,
28700,Daniel Contreras Lara,Colonia,Ixtlahuacán,Colima,,28706,06,28706,,09,006,0003,Urbano,
28703,Jiliotupa,Ejido,Ixtlahuacán,Colima,,28706,06,28706,,15,006,0269,Rural,
28704,Las Trancas,Ejido,Ixtlahuacán,Colima,,28706,06,28706,,15,006,0270,Rural,
28705,La Presa (Barranca del Rebozo),Ejido,Ixtlahuacán,Colima,,28706,06,28706,,15,006,0274,Rural,
28705,Lázaro Cárdenas,Colonia,Ixtlahuacán,Colima,,28706,06,28706,,09,006,0539,Rural,
28720,Aquiles Serdán (Tamala),Ejido,Ixtlahuacán,Colima,,28706,06,28706,,15,006,0276,Rural,
28724,San Gabriel,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0277,Rural,
28730,Chamila,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0275,Rural,
28730,Zinacamitlán (Los Chicos),Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0267,Rural,
28730,Santa Inés,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0280,Rural,
28730,La Tunita,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0281,Rural,
28733,La Tepamera,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0279,Rural,
28733,Las Anonas,Colonia,Ixtlahuacán,Colima,,28706,06,28706,,09,006,0531,Rural,
28734,El Camichín (Veintiséis de Julio),Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0271,Rural,
28734,El Aserradero,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0282,Rural,
28734,Agua de la Virgen,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0265,Rural,
28735,Higueras de Santa Rosa,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0802,Rural,
28735,El Capire,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0283,Rural,
28735,Las Conchas,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0268,Rural,
28736,El Galaje,Ranchería,Ixtlahuacán,Colima,,28706,06,28706,,29,006,0284,Rural,
28750,Los Mangos,Colonia,Minatitlán,Colima,,28751,06,28751,,09,008,0002,Urbano,
28750,Carlos de La Madrid Vejar,Colonia,Minatitlán,Colima,,28751,06,28751,,09,008,0464,Urbano,
28750,Minatitlán,Colonia,Minatitlán,Colima,,28751,06,28751,,09,008,0285,Urbano,
28750,Progreso,Colonia,Minatitlán,Colima,,28751,06,28751,,09,008,0581,Urbano,
28750,Infonavit,Colonia,Minatitlán,Colima,,28751,06,28751,,09,008,0508,Urbano,
28750,27 de Octubre,Colonia,Minatitlán,Colima,,28751,06,28751,,09,008,0001,Urbano,
28760,Agua Salada,Ejido,Minatitlán,Colima,,28751,06,28751,,15,008,0287,Rural,
28761,La Loma,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0288,Rural,
28765,El Sauz,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0289,Rural,
28767,San Antonio,Congregación,Minatitlán,Colima,,28751,06,28751,,11,008,0290,Rural,
28767,Paticajo,Colonia,Minatitlán,Colima,,28751,06,28751,,09,008,0569,Rural,
28772,El Terrero,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0291,Rural,
28774,Ranchitos,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0292,Rural,
28780,El Arrayanal,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0293,Rural,
28783,La Playa (La Playita),Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0294,Rural,
28784,Potrero Grande,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0295,Rural,
28785,Plan de Méndez,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0296,Rural,
28788,Palo Verde,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0297,Rural,
28792,Las Guásimas,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0298,Rural,
28792,Peña Colorada (Fierro),Pueblo,Minatitlán,Colima,,28751,06,28751,,28,008,0716,Rural,
28795,El Nogal,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0299,Rural,
28796,Agua Fría,Ranchería,Minatitlán,Colima,,28751,06,28751,,29,008,0300,Rural,
28800,El Paraíso,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0490,Urbano,
28800,La Lupita,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0523,Urbano,
28800,5 de Mayo,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0468,Urbano,
28800,El Garcero,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0488,Urbano,
28800,Arturo Noriega Pizano,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0457,Urbano,
28800,La Cima,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0514,Urbano,
28800,Lázaro Cárdenas,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0540,Urbano,
28800,María Luisa Campero,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0554,Urbano,
28800,La Playita,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0694,Urbano,
28800,Zona Centro El Colomo,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0301,Urbano,
28800,El Libramiento,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0489,Urbano,
28800,Miguel de La Madrid,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0556,Urbano,
28800,San Francisco,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0589,Urbano,
28800,20 de Noviembre,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0602,Urbano,
28800,Residencial el Colomo,Fraccionamiento,Manzanillo,Colima,,28201,06,28201,,21,007,0024,Urbano,
28800,Las Juntas,Ejido,Manzanillo,Colima,,28201,06,28201,,15,007,0302,Urbano,
28800,López Mateos,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0549,Urbano,
28800,La Calma,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0693,Urbano,
28800,Marina Nacional,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0555,Urbano,
28807,Lic. Luis Echeverría Álvarez,Ejido,Manzanillo,Colima,,28201,06,28201,,15,007,0027,Rural,
28808,Aquarium,Fraccionamiento,Manzanillo,Colima,,28201,06,28201,,21,007,0688,Urbano,
28808,Villa Florida,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0304,Urbano,
28809,Campos,Colonia,Manzanillo,Colima,,28201,06,28201,,09,007,0305,Urbano,
28810,Los Cedros,Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0306,Rural,
28811,Lomas de Avila Camacho,Ejido,Manzanillo,Colima,,28201,06,28201,,15,007,0307,Rural,
28812,El Huizcolote,Ejido,Manzanillo,Colima,,28201,06,28201,,15,007,0308,Rural,
28813,Ciruelito de la Marina,Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0309,Rural,
28814,Camichín,Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0310,Rural,
28815,Canoas,Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0312,Rural,
28815,El Puertecillo O Tepeguajes,Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0311,Rural,
28817,La Rosa,Ejido,Manzanillo,Colima,,28201,06,28201,,15,007,0313,Rural,
28819,San José de Lúmber (Piedra Redonda),Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0315,Rural,
28820,El Chico,Colonia,Manzanillo,Colima,,28861,06,28861,,09,007,0487,Rural,
28820,Veladero de los Otates,Ranchería,Manzanillo,Colima,,28861,06,28861,,29,007,0316,Rural,
28825,La Lima,Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0317,Rural,
28826,Don Tomás,Ranchería,Manzanillo,Colima,,28861,06,28861,,29,007,0318,Rural,
28830,El Chavarín,Ranchería,Manzanillo,Colima,,48971,06,48971,,29,007,0319,Rural,
28833,El Charco,Ejido,Manzanillo,Colima,,48971,06,48971,,15,007,0320,Rural,
28834,Río Marabasco,Ejido,Manzanillo,Colima,,48971,06,48971,,15,007,0321,Rural,
28836,Emiliano Zapata,Ranchería,Manzanillo,Colima,,48971,06,48971,,29,007,0322,Rural,
28837,La Ciénega,Ranchería,Manzanillo,Colima,,48971,06,48971,,29,007,0323,Rural,
28838,El Centinela de Arriba,Ranchería,Manzanillo,Colima,,48971,06,48971,,29,007,0324,Rural,
28838,Isla Navidad,Fraccionamiento,Manzanillo,Colima,,48971,06,48971,,21,007,0696,Rural,
28838,La Culebra (Colimilla),Pueblo,Manzanillo,Colima,,48971,06,48971,,28,007,0718,Rural,
28840,Chandiablo,Ranchería,Manzanillo,Colima,,28861,06,28861,,29,007,0325,Rural,
28844,Valle Paraíso,Fraccionamiento,Manzanillo,Colima,,28861,06,28861,,21,007,0831,Rural,
28849,El Petatero,Ranchería,Manzanillo,Colima,,28861,06,28861,,29,007,0326,Rural,
28850,Camotlán de Miraflores,Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0327,Rural,
28855,Veladero de Camotlán,Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0328,Rural,
28858,El Bosque,Ranchería,Manzanillo,Colima,,28201,06,28201,,29,007,0329,Rural,
28860,Santiago,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0331,Urbano,02
28860,Olas Altas,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0567,Urbano,02
28860,La Querencia,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0011,Urbano,02
28863,El Cerrito,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0486,Urbano,02
28863,Abelardo L. Rodríguez,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0449,Urbano,02
28863,Francisco Villa,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0500,Urbano,02
28863,Colinas de Santiago,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0471,Urbano,02
28863,La Cruz,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0517,Urbano,02
28863,Obradores,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0562,Urbano,02
28863,Porfirio Gaytán,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0579,Urbano,02
28863,San Isidro Labrador,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0590,Urbano,02
28863,El Jabalí,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0512,Urbano,02
28863,Las Flores,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0532,Urbano,02
28863,Perla de Occidente,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0574,Urbano,02
28863,San Martín,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0591,Urbano,02
28863,Loma Bonita,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0618,Urbano,02
28863,Jabalinera,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0671,Urbano,02
28863,Barrio Nuevo,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0620,Urbano,02
28863,Pedro Núñez,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0621,Urbano,02
28863,Vista del Mar,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0681,Urbano,02
28864,Santa Carolina,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0010,Urbano,02
28864,Viveros Pelayo,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0612,Urbano,02
28864,Azul Marino,Residencial,Manzanillo,Colima,Manzanillo,28861,06,28861,,30,007,0815,Urbano,02
28864,Del Mar,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0817,Urbano,02
28864,Obrera,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0565,Urbano,02
28864,Cantamar,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0005,Urbano,02
28864,Lomas Verdes,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0548,Urbano,02
28864,Hermosa Provincia,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0505,Urbano,02
28864,Loma del Mar,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0547,Urbano,02
28864,Valle Alto,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0674,Urbano,02
28864,Country Club,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0680,Urbano,02
28864,Villas del Pacífico,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0006,Urbano,02
28864,Valle del Coral,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0675,Urbano,02
28864,Jardines de Salagua,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0030,Urbano,02
28864,Sol del Pacífico,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0031,Urbano,02
28864,Deportiva,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0479,Urbano,02
28864,Jardines de Santiago,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0672,Urbano,02
28864,Paseo del Mar,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0008,Urbano,02
28864,Las Camelinas,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0026,Urbano,02
28864,INFONAVIT,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0345,Urbano,02
28864,Lomas de Santiago,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0677,Urbano,02
28864,Almendros Residencial II,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0001,Urbano,02
28864,Montebello,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0558,Urbano,02
28864,Valle Dorado,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0601,Urbano,02
28864,Las Huertas,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0673,Urbano,02
28864,La Joya I,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0678,Urbano,02
28865,Los Altos,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0863,Urbano,02
28865,Monte Orquídea,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0029,Urbano,02
28865,Orquídeas Residencial,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0862,Urbano,02
28865,Terraplena,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0025,Urbano,02
28867,La Punta,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0526,Urbano,02
28867,Villas del Palmar,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0682,Urbano,02
28867,Las Hadas,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0334,Urbano,02
28867,Villas del Faro,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0609,Urbano,02
28867,Salagua,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0337,Urbano,02
28867,La Audiencia,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0333,Urbano,02
28867,Bugambilias,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0007,Urbano,02
28867,Península de Santiago,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0573,Urbano,02
28868,El Naranjo,Ejido,Manzanillo,Colima,Manzanillo,28861,06,28861,,15,007,0335,Urbano,02
28868,La Central,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0613,Urbano,02
28868,Ejidal Miramar,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0336,Urbano,02
28868,Club Maeva,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0816,Urbano,02
28868,Puesta del Sol,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0669,Urbano,02
28868,La Joya,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0535,Urbano,02
28868,Nuevo Miramar,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0561,Urbano,02
28868,Club Santiago,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0470,Urbano,02
28868,La Martinique,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0670,Urbano,02
28869,Santa Sofía,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0015,Urbano,02
28869,Guadalupe Victoria,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0615,Urbano,02
28869,El Campanario,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0818,Urbano,02
28869,Villa Flamingos,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0689,Urbano,02
28869,Puerta del Sol,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0795,Urbano,02
28869,Cantalegre,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0028,Urbano,02
28869,López de Legaspi,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0616,Urbano,02
28869,Obispo Sergio Méndez Arceo,Colonia,Manzanillo,Colima,Manzanillo,28861,06,28861,,09,007,0619,Urbano,02
28869,Paraiso Salagua,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0855,Urbano,02
28869,Marimar,Fraccionamiento,Manzanillo,Colima,Manzanillo,28861,06,28861,,21,007,0857,Urbano,02
